0,34962,29.83158875,0.1651685983
80,14031,114.3096695,0.1650047004
150,6612,189.6199341,0.1658231169
230,12500,257.5508118,0.1718037426
300,4573,335.9827271,0.1869139671
380,10736,416.074707,0.202216506
460,17307,508.9060974,0.2176528126
540,16035,589.6470947,0.2324345261
620,14462,673.6165161,0.2458500415
720,16512,769.5877686,0.2594456375
800,18893,860.4642944,0.2698390186
900,21055,952.9014893,0.2764774859
990,38516,1028.957642,0.2805656791
1070,14561,1114.081177,0.2826669812
1160,27280,1206.040649,0.2837191224
1260,39916,1306.844727,0.283485502
1350,38007,1400.680664,0.2787920535
1450,33247,1494.424194,0.2733102441
1540,43243,1572.504395,0.2679014504
1630,27503,1679.101074,0.2563390136
1720,51641,1786.661377,0.2435613871
1820,31973,1879.708984,0.2331441939
1920,34690,1971.972534,0.2240704
2010,63037,2070.511963,0.2151151747
2100,32211,2144.748779,0.2104183733
2200,28596,2255.662354,0.2064643949
2300,80328,2359.511963,0.203685537
2400,34488,2455.761719,0.2015078962
2490,64713,2539.991943,0.2006460726
2590,86689,2611.56665,0.2007443458
2690,39052,2737.686768,0.2006673664
2780,53535,2839.911865,0.2015401572
2890,59813,2962.0896,0.2020808905
2990,39833,3037.733154,0.2027283013
3090,91211,3118.894043,0.2039333731
3170,26863,3212.294434,0.2043060809
3260,45282,3314.742676,0.2053649426
3350,66315,3394.587158,0.2061525136
3450,58159,3494.816406,0.2076285332
3540,78673,3580.250732,0.2095485628
3620,66937,3660.061035,0.2131242007
3710,58937,3756.342529,0.2204797268
3800,41094,3839.620117,0.2286536396
3880,99081,3915.949951,0.2368523777
3958,54313,3982.01123,0.2429765165
4030,26869,4068.373291,0.2514861226
4110,110001,4158.429688,0.2616434991
4180,39616,4213.080078,0.2682490051
4260,55661,4301.464844,0.2793650627
4340,69869,4389.166504,0.2900762558
4420,43354,4455.110352,0.2970424294
4480,22864,4508.137207,0.3023921847
4530,37526,4553.766113,0.3069878519
4580,31621,4592.055176,0.3107949793
4610,58826,4619.859375,0.3134424388
4620,27911,4633.36084,0.3147758543
4640,59976,4671.608398,0.3185435534
4690,63708,4724.65918,0.3229085803
4756,60525,4785.517578,0.3263663054
4800,63714,4834.907227,0.3288196623
4860,73035,4900.029297,0.3317842185
4930,59663,4965.455078,0.3338921368
4990,55425,5015.315918,0.3343783915
5040,67938,5081.730957,0.3346985877
5110,64682,5150.998047,0.3346374631
5180,50042,5203.777344,0.3347264826
5220,70075,5264.916992,0.3358451724
5300,65073,5340.425781,0.3373717666
5370,58403,5405.818359,0.3390984237
5430,64843,5472.129395,0.3411157131
5500,66759,5539.288086,0.3429914117
5570,73198,5613.150879,0.3446264267
5650,69164,5690.762207,0.3464643061
5720,58347,5755.572754,0.3493322134
5789,70877,5820.619141,0.3529159725
5850,70115,5890.754395,0.3570253253
5920,68404,5960.302246,0.361895144
5990,56995,6010.649414,0.3656636477
6030,57646,6065.009766,0.3693265021
6090,73782,6129.324707,0.3736276925
6160,62526,6200.640137,0.3780041933
6230,60718,6263.17041,0.3815070689
6293,74679,6336.564453,0.3853878975
6370,62077,6410.664063,0.3895065486
6440,66785,6481.284668,0.3928579092
6510,58455,6546.526855,0.3954237401
6570,60897,6603.790039,0.3974175453
6630,66222,6670.562988,0.399258554
6700,67425,6740.179688,0.4001578987
6770,67788,6814.897949,0.4005738497
6850,70240,6889.198242,0.4004464149
6920,60935,6954.25293,0.4001179934
6987,66579,7019.15625,0.3997720182
7050,63947,7088.846191,0.3987143338
7120,74531,7167.385742,0.3976705968
7200,61638,7233.802246,0.3960808814
7260,66221,7298.827637,0.3948094547
7330,62842,7370.341797,0.3941493034
7400,76257,7445.948242,0.3936935663
7480,61067,7513.796387,0.3942051828
7540,69224,7586.10498,0.395375967
7620,71856,7664.513672,0.3968094885
7700,65758,7739.452637,0.3975861371
7770,58413,7804.465332,0.3977756798
7830,69704,7875.375977,0.3981822133
7910,58984,7950.257324,0.3989727795
7987,70298,8024.495605,0.3999043107
8060,62205,8099.834473,0.4011457562
8130,64793,8170.34375,0.4022309184
8200,65191,8239.673828,0.4032485187
8270,70529,8316.170898,0.4049816728
8350,64175,8391.043945,0.4067070186
8420,60505,8459.818359,0.4082557857
8497,74156,8534.329102,0.410194844
8570,64939,8610.527344,0.4125443101
8640,69215,8686.834961,0.4148045182
8720,67103,8759.135742,0.4165563583
8790,65725,8829.52832,0.4176463485
8860,72161,8906.34082,0.4185940027
8940,57205,8976.449219,0.4188364446
9000,65477,9039.749023,0.4187920094
9070,64313,9110.319336,0.4189083874
9140,70785,9184.599609,0.4180443883
9220,69171,9265.374023,0.4164439142
9300,67624,9341.03125,0.4144295454
9370,62223,9407.93457,0.4124130607
9448,65262,9481.332031,0.4099938869
9515,64484,9549.162109,0.4078630209
9584,73154,9623.785156,0.4057770669
9660,64161,9700.105469,0.4026193321
9730,67868,9769.896484,0.3992215991
9800,68594,9845.742188,0.3961060047
9880,58422,9916.794922,0.3936494887
9940,95574,9984.263672,0.3910419047
10000,91477,10089.18848,0.3873222172
10100,12974,10134.91406,0.3861839473
10150,90445,10196.79688,0.3853574991
10200,90545,10289.6582,0.3845805228
10300,23139,10349.9209,0.3841407597
10380,72327,10399.76074,0.3841132224
10400,86373,10487.45996,0.384280771
10500,83746,10587.03516,0.3839652538
10600,15904,10639.39648,0.3838110864
10660,72341,10699.22949,0.3840295374
10720,86816,10789.9248,0.383808583
10800,89401,10887.19336,0.3834951222
10900,17896,10940.58496,0.3832038641
10960,75624,10998.01855,0.3828706741
11000,90835,11085.94043,0.3822211921
11100,89926,11187.73438,0.3806673586
11200,13494,11234.34082,0.379314512
11250,79468,11296.42383,0.3773102164
11300,97365,11387.14844,0.3751242161
11400,19887,11451.34863,0.3737452328
11490,74687,11502.91309,0.3727025986
11540,81389,11592.82422,0.3711290658
11600,92572,11686.66406,0.3699790537
11700,88895,11786.28125,0.369695276
11800,12986,11835.38574,0.3700266182
11850,76007,11896.83398,0.3702257574
11910,100664,11990.4873,0.370775491
12000,7052,12021.79199,0.3710333705
12030,83599,12092.79102,0.3716156781
12100,91152,12186.76074,0.3722262383
12200,23780,12247.57227,0.3728606105
12280,73621,12300.50293,0.3736559153
12320,85356,12391.07324,0.374781698
12400,98343,12487.70313,0.3756614029
12500,14553,12539.63965,0.376111269
12560,74757,12598.1084,0.3768120706
12600,94615,12687.83301,0.3780694306
12700,93005,12788.84863,0.3781151772
12800,13145,12835.9209,0.3778701425
12850,80351,12896.32422,0.377377212
12900,92111,12986.93066,0.3766483963
13000,21251,13045.29297,0.375802964
13080,72427,13101.39355,0.3751342297
13130,80913,13191.70215,0.3737212121
13200,89858,13286.70605,0.3729294538
13300,89262,13387.50879,0.3725073338
13400,13837,13432.81836,0.3722553253
13450,75976,13496.68262,0.371866554
13500,78053,13586.77734,0.3713109493
13600,90875,13686.2998,0.3705695868
13700,23755,13752.56152,0.3700433671
13790,75103,13802.73047,0.3697606027
13840,78290,13894.20117,0.3697627187
13900,91121,13987.57227,0.3696478903
14000,83708,14087.19043,0.3690437078
14100,18085,14145.00684,0.3683191538
14170,76918,14199.99316,0.3674776256
14220,84435,14290.85254,0.3661308885
14300,91097,14385.30566,0.3651966155
14400,21753,14437.74023,0.3647079468
14460,75176,14498.54492,0.3642858863
14510,87742,14587.39551,0.3635329306
14600,85188,14685.54492,0.3624432683
14700,21905,14747.01367,0.3615207374
14784,75556,14804.13086,0.3608320653
14850,75391,14894.75977,0.359305352
14900,102373,14985.15332,0.3578478694
15000,18002,15038.98047,0.3570183516
15060,68177,15098.77148,0.356161803
15116,81270,15188.5293,0.3549690247
15200,90195,15284.78418,0.3535273075
15300,22412,15349.87207,0.3525954485
15392,74393,15409.33496,0.3522306979
15460,73851,15498.62109,0.3520165682
15510,84399,15586.6709,0.3522093892
15600,86821,15685.46191,0.352604568
15700,20117,15741.4541,0.352594763
15770,74806,15800.31348,0.3526520431
15821,75480,15888.32031,0.352748841
15900,88222,15983.4248,0.3531104624
16000,78840,16084.28125,0.3536373079
16100,18345,16137.21094,0.3539257646
16160,74209,16200.45996,0.3542073667
16230,76666,16290.90723,0.3547263145
16300,80604,16383.76074,0.3551438153
16400,82228,16486.52539,0.354524821
16500,79589,16585.98828,0.353839159
16600,20621,16646.6543,0.3534736633
16680,69134,16703.41211,0.3530958593
16740,74805,16792.9082,0.352943927
16800,82873,16883.39648,0.35240376
16900,79426,16985.69922,0.3514581621
17000,75173,17085.875,0.3512344658
17100,26816,17144.67969,0.3509441912
17180,72387,17209.44141,0.3503987491
17260,70181,17301.60742,0.3494611382
17340,67852,17393.28711,0.3488561511
17410,74004,17488.7207,0.3479472399
17500,80326,17583.66992,0.3470198214
17600,70084,17684.07617,0.3466528654
17700,77469,17783.50586,0.3463638127
17800,73181,17884.82227,0.3465465009
17900,20793,17942.43164,0.3468369842
17970,68655,18002.44727,0.346906513
18040,70873,18093.88672,0.3469164371
18120,70900,18188.75195,0.3468757868
18200,70464,18283.35156,0.3469589353
18300,70826,18384.43555,0.3474687934
18400,72190,18482.30273,0.3478366137
18500,74095,18580.97852,0.3483225107
18600,68219,18683.26172,0.3493967056
18700,68123,18783.60742,0.3499334753
18800,73138,18883.91211,0.350463748
18900,67886,18982.29102,0.3505666852
19000,72550,19084.82227,0.3494483829
19100,70090,19183.07227,0.3474262357
19200,71073,19283.52148,0.3454271257
19300,64499,19381.45117,0.3432589471
19400,71691,19483.49805,0.3414218426
19500,65965,19582.44531,0.3400558531
19600,67028,19682.70313,0.3392837644
19700,66697,19781.37305,0.3388142288
19800,67891,19881.50977,0.3386259079
19900,71013,19982.86914,0.3382471204
20000,65946,20083.01953,0.3377004564
20100,65316,20183.30469,0.3372449875
20200,66674,20281.56836,0.3369221091
20300,69318,20382.20703,0.3373385668
20400,66475,20483.04297,0.3381529748
20500,62722,20581.33594,0.3390187919
20600,71597,20681.15234,0.3398007154
20700,64720,20785.48438,0.3395507634
20800,58004,20881.63672,0.338752687
20900,65161,20982.31836,0.3377058506
21000,58558,21083.29883,0.3364662826
21100,63564,21180.62305,0.3356865644
21210,68935,21287.71875,0.3354023993
21320,70305,21393.57617,0.3354627788
21440,63718,21495.28125,0.3359725177
21535,63836,21604.72656,0.3361507654
21680,101270,21746.98828,0.3357461095
21800,58402,21882.48633,0.3351812363
21900,63700,21985.76563,0.3348433673
22000,56674,22084.125,0.3344039619
22100,61503,22184.22461,0.3342078328
22230,67941,22301.59766,0.3342937827
22360,64608,22415.13477,0.3341567218
22490,95299,22546.97266,0.3340658545
22600,56991,22679.74609,0.3337544799
22700,57019,22784.01367,0.333637774
22820,63803,22894.80859,0.3342525065
22950,69902,23008.43164,0.335422188
23090,83777,23153.99219,0.335234493
23200,58047,23280.43555,0.3330215514
23300,60756,23388.08398,0.3315815926
23440,63853,23505.25977,0.3303901851
23583,79772,23647.87891,0.3290156722
23700,58501,23787.28125,0.3274277747
23840,54005,23904.49609,0.3261438012
23960,83133,24045.20117,0.3244956136
24100,51103,24181.75391,0.3225382864
24220,62949,24304.05078,0.3206923902
24380,76561,24446.0957,0.320306778
24500,59092,24593.23047,0.3219336271
24650,85641,24740.11914,0.3232271373
24800,45702,24881.08203,0.3235053122
24900,59021,24987.52539,0.3241786361
25050,83093,25139.625,0.3259244263
25200,49439,25281.375,0.3268598914
25320,64485,25407.01172,0.3271007836
25490,78331,25551.65234,0.3270872831
25600,58223,25694.24219,0.3264440298
25760,73942,25845.70313,0.3252068162
25900,49663,25980.91602,0.3238171637
26020,84402,26130.53125,0.3222731054
26200,49114,26278.77539,0.321234256
26310,77285,26434.89844,0.3208808005
26500,50474,26593.69336,0.3214990795
26670,69438,26748.07617,0.3223464191
26800,61591,26898.17188,0.3215536773
26980,68085,27049.66016,0.3194664717
27130,74634,27237.36328,0.3150706887
27300,56753,27395.21875,0.3118017912
27480,63712,27550.53906,0.3075906038
27620,73017,27730.71875,0.302143693
27800,54498,27891.4707,0.2976259589
27950,74578,28035.7793,0.2931937575
28100,56132,28197.74023,0.2881267667
28280,68687,28360.08398,0.2842080295
28440,63799,28541.55664,0.2805397809
28600,71157,28727.63281,0.2761815786
28800,49797,28897.16797,0.2726072669
28980,61627,29055.65625,0.2692990601
29156,62173,29245.08398,0.2636203468
29320,62811,29432.24805,0.2604315579
29501,67108,29625.7168,0.259141475
29700,44163,29791.0293,0.2577009499
29860,61361,29948.31445,0.2570053041
30000,57632,30130.26953,0.2572505474
30200,61393,30339.4668,0.2573180795
30440,61016,30549.92578,0.2584557831
30660,58003,30750,0.2629634738
30831,59340,30939.80859,0.2692337036
31029,58042,31127.58789,0.2758294344
31200,57522,31325.44727,0.2829267085
31400,59220,31530.68555,0.2899552286
31600,56037,31724.27344,0.2975928783
31800,55640,31923.62305,0.3046734333
32010,55572,32136.46094,0.3094287813
32222,53056,32341.30664,0.31275177
32441,54985,32544.16016,0.3175782263
32650,53410,32753.26563,0.323893249
32860,64803,32987.11719,0.333555758
33100,43787,33227.87109,0.3451352119
33300,50831,33435.01172,0.3570498526
33540,50057,33650.69531,0.3665533662
33770,57102,33896.29688,0.3724379838
34000,44447,34132.77344,0.37703228
34200,43670,34330.80859,0.3812819123
34420,44775,34552.15234,0.384916544
34690,48683,34793.81641,0.3882506788
34900,38648,35024.49609,0.3918001652
35100,43514,35230.23047,0.3944981098
35310,41558,35439.19141,0.3953241706
35540,39148,35653.44141,0.3951399028
35760,35209,35852.85547,0.3957096338
35955,39287,36062.33984,0.3971327841
36190,40891,36295.92188,0.3998748362
36400,32179,36532.44531,0.403884083
36630,34649,36751.41797,0.4070395529
36860,30624,36972.26953,0.4084395468
37090,35647,37176.61719,0.4097141623
37290,39727,37407.92578,0.4089056849
37500,22577,37601.80078,0.40878281
37690,33746,37800.90625,0.4101686776
37900,26080,38023.58984,0.4128658175
38100,26045,38221.32813,0.4145115614
38300,27250,38423.54297,0.414611578
38500,26923,38624.51563,0.4137178063
38710,25929,38832.88672,0.4122338295
38940,25975,39063.27344,0.4105425477
39190,28786,39295.24609,0.4113851488
39400,24003,39530.53906,0.412496537
39630,24160,39759.31641,0.4135682881
39890,28256,40005.75391,0.4144225717
40100,24071,40216.40625,0.4157107174
40314,27434,40444.98047,0.4163073301
40570,29673,40691.21094,0.4152479768
40800,22214,40932.92188,0.4141899347
41020,29239,41180.22656,0.4136113226
41300,22702,41433.73047,0.4128891826
41550,28646,41686.98438,0.4112789333
41800,24698,41946.07422,0.4116419256
42080,26910,42214.37109,0.4118360281
42360,25692,42494.73828,0.4129793048
42620,24908,42774.17578,0.4151324332
42900,25283,43069.45313,0.4159470499
43200,21737,43342.95313,0.416623801
43470,23327,43602.22656,0.4165638983
43740,24393,43884.65234,0.4153605998
44000,24426,44165.76953,0.4147371948
44300,20508,44434.28516,0.4153221846
44570,21399,44710.94141,0.4143086672
44850,21756,44983.28906,0.412602514
45100,20682,45275.99219,0.4120931923
45400,21060,45573.80078,0.411518544
45700,17438,45849.69922,0.41250965
45990,19470,46120.42578,0.4131602943
46250,19052,46410.69141,0.4090823233
46560,19972,46707.94531,0.4070744514
46850,19518,47000.0625,0.4080416858
47140,19072,47309.69531,0.4110593796
47480,18896,47625.39453,0.4142691195
47780,19318,47927.18359,0.4143714309
48090,19481,48247.76563,0.4141519666
48400,19048,48575.66406,0.4173391163
48730,20332,48927.41797,0.4153225124
49100,18258,49289.96875,0.4104908705
49460,19025,49641.66797,0.4079750478
49800,19329,49987.75781,0.4072008431
50150,19708,50361.88281,0.4103572667
50550,19490,50760.11719,0.4120177627
50940,19995,51133.26953,0.4222126603
51320,18713,51533.19141,0.4242220521
51730,19138,51940.62891,0.4231575429
52130,20342,52382.64453,0.4161736369
52600,18149,52836.25,0.4166634679
53040,19630,53282.31641,0.4121733308
53520,19824,53768.16406,0.4099999964
54000,19049,54264.40625,0.4099999964
54500,18658,54763.74219,0.4099999964
55000,19146,55267.82813,0.4099999964
55540,19343,55827.15625,0.4099999964
56100,19616,56412.19922,0.4099999964
56700,19816,57019.19531,0.4099999964
57300,18422,57629.92188,0.4099999964
57920,19655,58236.42578,0.4099999964
58540,19309,58875.96484,0.4099999964
59200,18369,59503.01563,0.4099999964
59800,19372,60163.22266,0.4099999964
60500,19245,60890.54297,0.4099999964
61240,18882,61629.91016,0.4099999964
62000,19324,62405.54297,0.4099999964
62820,19452,63271.28125,0.4099999964
63700,18568,64128.52734,0.4099999964
64500,18186,64956.125,0.4099999964
65370,18806,65808.05469,0.4099999964
66250,18666,66717.35938,0.4099999964
67180,19051,67657.89063,0.4099999964
68130,19075,68635.60938,0.4099999964
69170,19071,69687.80469,0.4099999964
70200,18600,70752.63281,0.4099999964
71270,18752,71865.47656,0.4099999964
72470,18118,73072.88281,0.4099999964
73700,18446,74378.32031,0.4099999964
75031,17971,75675.15625,0.4099999964
76330,18021,77005.96094,0.4099999964
77670,18028,78503.79688,0.4099999964
79320,17236,80120.19531,0.4099999964
80900,17417,81803.80469,0.4099999964
82690,16878,83611.70313,0.4099999964
84460,16331,85405.49219,0.4099999964
86400,16062,87351.09375,0.4099999964
88310,14931,89267.19531,0.4099999964
90200,13706,91125.77344,0.4099999964
92000,11297,92867.92969,0.4099999964
93760,9164,94465.14844,0.4099999964
95200,8635,95844.42969,0.4099999964
96500,7818,97208.67969,0.4099999964
97930,7193,98559.72656,0.4099999964
99150,6878,99775.69531,0.4099999964
100380,6852,101074.0391,0.4099999964
101790,7429,102404.7266,0.4099999964
103000,6466,103806.5547,0.4099999964
104550,6772,105335.5234,0.4099999964
106070,6861,106898.5469,0.4099999964
107660,7304,108479.4219,0.4099999964
109260,7073,110155.3359,0.4099999964
111000,6607,111966.5078,0.4099999964
112920,6750,113832.6016,0.4099999964
114840,6756,115812.7578,0.4099999964
116850,6920,117933.8125,0.4099999964
119000,6721,120166.2344,0.4099999964
121300,6938,122490.9609,0.4099999964
123770,6926,124966.7656,0.4099999964
126100,6936,127599.2656,0.4099999964
129000,6781,130578.3203,0.4099999964
132100,6949,133821.6875,0.4099999964
135520,6895,137333.7344,0.4099999964
139210,6750,141318.1094,0.4099999964
143360,7059,145551.6094,0.4099999964
147880,6969,150170.6563,0.4099999964
152470,6763,155264.0625,0.4099999964
158200,6838,161101.6719,0.4099999964
164040,6963,167530.125,0.4099999964
170940,6778,174727.3125,0.4099999964
179100,6850,183790.375,0.4099999964
188600,6875,193995.6406,0.4099999964
199610,6932,206069.875,0.4099999964
212210,6902,219712.8125,0.4099999964
227970,6846,237723.9688,0.4099999964
248770,6881,261338.1563,0.4099999964
274000,7046,288748.125,0.4099999964
306100,6835,329936.9063,0.4099999964
357000,6922,389298.625,0.4099999964
425170,20189,767416.3125,0.4099999964
